id,preco
201914625874463660453645362442088079106,170350.16
84059384063449374632880341259583908854,177256.64
328387208591072585760315241990965355447,222147.77
17154426494022331794126934878064958948,331691.16
192000139416378047888346422176422040661,181426.06
180081646479210699334128198669796160399,220188.4
253986101323166575416961447245174692901,96972.125
82036269311688064017582673374303244526,138428.75
333919908274208141229966147873771212013,170604.55
313704772228414954684896419439906454998,112632.72
215781134391040786413193932814799270790,77003.3
323576127340260635108064420738794619615,250193.9
21266736316299428255003871822385501006,75200.11
186277892327196401769009247007141845185,392519.34
118653739393882803347822121960128540090,94005.99
178402222675267324741137977644713188119,101966.66
14111625130403982018582213981963028060,239707.72
325687469192316037825715120219693138391,194112.39
338873463459304189674358773507615464140,83945.94
245440709240117885881946071499467553000,180569.47
3992284778362807624983933766586748960,74493.695
177917688273646190120585781998870609412,93915.086
307183333739200840624177841605072041043,101267.95
335470794133402209198153397416379022899,146989.56
203204241445015520264242319199812317633,90649.77
134385257647410245621873088337082618012,156710.78
6540687257921476537365937337199234069,129899.64
203239807831030319375520809440266391745,73847.055
39376528018535015868934510381824165952,406196.25
333342898325227485720191018314201595565,184592.03
216088076765437530118227326459456970218,108675.73
294256168413360318515649740566516009388,95392.95
249324748703273289890304775287749567094,173990.42
227934818343215729770705513085856574374,23765.906
157501721120159053919391416852016284295,153510.08
297125857657343693187052534926914461136,62604.484
87136029063634093621956857943240285302,69344.36
199891203388386369979675076525848750178,58324.887
102123055616796056444516517520597098387,113561.98
237512146312820589708317540195709404676,150282.58
30984280450885534059052913279584065254,117695.36
126374200467604593804720277004278327103,90144.51
317466905352534178610659571519473694514,246118.75
52865229602472061804485324233666817912,160605.03
86984224502002234419916772572194051581,117059.03
114416682475133609697441993429731470073,47463.09
49500288896238366923661810598993127844,95163.14
15465172849640768327142827133509494439,99325.27
307334256328869249308029400432335737804,98257.12
228144239113577275448986710580982616029,158655.83
287139027642678210570007827534054265052,268703.34
89914442558408418710315807541943703503,206015.75
157724668439282941424079171387574257679,93248.6
210560980823314089239746782467786021918,159393.58
9533463295747584642161614887871041149,84962.164
36155487406786930325759004510880817087,178222.12
234127326236134497876685668798607764717,86394.7
280305492068078804619353598740914253066,148614.45
206680675239217462017215069720218496509,59513.656
338819821210509135508780606674721178321,131798.77
204709679839831821149432932813402540678,222768.83
90875432458421346470025553495778630510,311582.78
275475573967873268188137718480930488822,259783.17
135798733167447402777119122060701579452,75925.78
16467710364998450246536251528420949308,93984.516
154737869680607241704521619955620605087,259366.16
275775611271881132098534927222118097805,49398.195
60452051161648408770616607730997043495,84349.96
55573982790391311975887758207573440948,121607.2
253718454255114896228371873750181818324,68860.19
314064790115053828119555179443554195527,77665.85
189570492320793832454485868809143337405,181370.0
23825261604921702409641748375342950297,140606.9
202301262511978571352794896695666151810,101489.195
104239568090079872488280748074678202013,259309.27
118155484109908082546418446225943368418,280918.44
255279298803366738058226980815231053100,55864.9
205713080891740291665828451730565250400,77469.305
271567936429803209749917402080660109484,130463.57
83500313040262972087502975096864972395,180755.84
199825580750147224320742424928048221511,99126.59
35503660709160520879029443480036147850,155494.02
136744533749502088151319862288356809373,56038.3
14646148787543855550889731877407837757,361962.4
175456875639756620367724513315924621300,40403.145
171887264709983159676256955690666649895,108339.06
5575201071375003157687971982995539245,245061.03
11124399571277862461246801293141325136,436603.88
278012921215945326618316328031414262851,360098.88
127163062492495403313007757062409704463,87947.93
302695598952433192347337048974293502177,98939.49
339163194157299289931219327984398277845,35419.625
253179630755522290489067862817016603658,114963.55
107540865078806037752380310797439708594,146350.22
202747226890809260721851930190733529606,198247.02
198478944601280023843585927406172044192,105916.22
286842543879735416835221285521231976811,90435.28
143789229725002136498207123538125838974,161352.4
78201854589030752101710975166249263249,115746.84
71539818043384923993008937350352775921,18480.531
123838437268533573587350797170799646707,115469.52
165334355852046750199663818885453553125,161833.86
164847888876547845123316770012937374547,75233.68
101135033363139067389828698436653266246,164141.92
141374361982310778378841790263765631649,61737.85
51501364974414551550325981205185510805,74220.88
333098681727869732356509759583146783243,74623.63
80234378433697420595695125518109986563,91053.984
297673004618655036199009294723374585563,230031.3
204724813217968425232608712280389418541,93579.39
164732854026285442006125485235942552321,99126.59
65445352835611637166375000661944038142,93097.27
125195180397772507627695240202467616668,57630.2
281257928188831742236443910034481673827,118142.0
72760201997291128414816024649253969344,322233.03
144585264635919229685952729581604945954,142519.61
109409243019479710215976616629206450313,130057.945
66976033741316305775253961608283832449,70181.29
115854473798371071480763488769637364279,83492.85
232720943751601322133996644526033346639,146989.56
323041358526122545640238179512661294945,51406.26
189571065590119531459030372972988857152,187498.88
278830396664534453595290082331423099313,59234.75
300984310880819626428136259167264912275,183720.27
173248095429072161014036748849902411499,208597.98
129039911398138055955082870056864208585,146721.61
146454092270544064133929926301811629242,162797.69
129592620248405902350506193046355842071,47140.855
55178716338064917038254616840335174957,139172.78
188552232778524889431723723986535909404,73023.055
68738777473678077230673408625002210423,167479.31
143650065470937114392016771268791037586,123903.81
217143375116427375702730221309107403659,70033.27
285857547045199800914494123990612675859,79711.33
135307513104369620859454296925004799348,111567.92
2903351729996390981740848403629759694,108017.01
235485459871309587269171897031165221213,115376.42
296017386177026941245492297942507209980,323162.22
212929532835870383542328836465070003847,129844.91
44792053188804682010358556072934285054,170690.55
249680012909723910609278828815276571304,205237.61
188132402142981885165263956858864369324,107790.375
243258499219043077613643874357523126764,141014.97
297502384825462058870825265698631506218,198414.42
20484051710416552458362127419414396483,260875.61
253948032676146630057917662989603693686,114350.305
98200588353689152620727029014419954738,102205.79
14122791477208854429014550356804400039,127750.1
208598248089930680140265319653144824605,88754.55
298475622302531653739931464689317637382,220170.55
2588788666534418410890966725724910669,89779.086
9712628666051113562075298365964280298,105214.28
42967026650221222538416328816510604054,120421.84
331810071519527017054662796283672827753,130634.44
285315356430762147444442091168700561658,114768.05
147573383959504740059941130006954501777,90276.57
173651776695050274824006374512756309389,220170.55
22835259108646484176565108425554436078,96319.734
163335522228145786871413464789921268309,190937.52
79580864837697488703994857109875663787,109500.24
18093722071694246612028534734330405579,69800.53
163127155367196180506199396832607404204,231060.08
82699271274473815957784110120006001949,65099.594
119898092235710363179284535290646251139,114541.8
68120108316829053172179957063351984376,207108.56
54499599180823728159929121859469171058,107086.1
63151179630102261748377560506608730501,144784.25
145333654310498724413243546511454058666,155081.61
336202983245746974226373123199424097932,209345.28
80276587309374821603900109141230287582,35385.21
211510309891117464265129987388111667353,112797.8
78028571701435535429546616699600331359,228181.0
113813549074392740531940720784724859923,93836.945
4297685766429111946834915150390189282,150282.58
23624265453284569334580840870468227772,45092.445
40400071986899913450748881177856040087,82982.77
90589443095105813267320082593691880299,43963.97
64930320159540942897278013024377003786,170514.77
319957631812806416896645654922579978210,142757.83
185473026310374331228749448739740100876,143993.56
198280088122233304964566473128626674145,171162.5
291324486703807995327553620926461671907,453746.66
252398412139115738462469940945037485073,101708.72
161513792123050520899783414867921277743,119986.336
133941859718052376156303456844748611253,97511.5
236698763821887412316107271979375660314,99126.59
220897024275644074828713990540418001480,87947.516
125219498777135759021804991213472079499,86499.836
225236262665838913695842569911381819725,59399.91
102867026959240407948863384849717666215,229251.02
334671611250424983149953582105157578426,103648.96
202238857962075377193838528819386294360,90601.234
294826381461538815116698354410337718266,84864.99
134053582412896256417478477747987287732,68965.46
69566145365553240194649203258354537667,122211.016
150522366131828823598206712951808461386,69807.086
72250783403620887886049259732989465968,97130.87
149743770509507373061143632577402033728,106414.07
96337196940644833794308798210198091549,277227.16
101203276212024016119653519236468639800,114061.805
31248253943168014374462287394366437933,116871.766
23539713890923689632095795947345883697,80119.69
119322438176104956226268695372268675189,98678.58
160148422500349597297641255927779145208,219826.81
175024054306603048190034460949283367640,66599.16
261523753462729151781825862367880716795,93899.05
128976127984583243513716114394905806987,129844.125
233048716786272920943060104472101528648,81655.34
174511354619462076066154910610110813789,132323.72
226725547755504887141429761436521674936,98265.6
37652492323093015957225863667113657025,155223.89
208214939247030690269364941652277831787,112593.56
241049905561862937130737499035170116056,186087.88
309355085650997328553497310476053555098,153915.95
210728588879522143994459928496984844980,172287.75
251083960652402088314844346716818748512,75229.79
32588674554020939958007130552937642615,91673.74
186179222591093597850855476680900540010,170844.77
27856973194359145454264272031826593500,224313.2
329445361760243842983634726634422777697,67576.9
60285670268150123009417941193032412545,79358.836
239904779609265423768652807122712092991,139637.97
231650690900163478605841528958264128339,116497.4
321482777312909765714981366332440515385,83957.93
90621921514849077206690405468877758127,97238.32
276639800720598623152441995708769505799,100359.33
35599638399921433618138546235782154856,123260.85
272428218641207652787244740019919302305,159043.48
13827434808544997620760470011697996468,85342.52
279109446575198515639225706796741027578,133662.97
321479234739908702289078207762751987253,100938.1
174226979497698774600206385080890750393,121307.41
182865986909959534261193617972188889622,62664.504
172437796940895194616424248937567297033,112812.516
282030584629451581278202376721710140253,87452.88
82428450005224601160890646842224934962,162022.98
61024120410364780648670176969791841597,77163.07
96433814024280757107003356846278915942,398986.6
31246285850180460465016063464660475349,170350.16
245585367744756540172202614617202064353,149085.94
237394978259990110809417167930788706709,217984.89
334096094956643999902665108397890687915,244605.73
306266746511331768733272013281118295466,100500.39
251860337105667763925066449012204406156,62989.46
251653768642785546864541895217336209511,144784.25
291620155159733413978494988074847918877,104669.13
327080493597510383304380083829027279620,65863.12
244422386314672151923814279993057016197,62057.37
170462664291315293128991148401721771893,88969.05
257989218701519970657409064642825336761,99212.805
331374419574041081900320833387314971312,68669.95
23073044984134910223233700611528674857,117784.43
42997397897279951237916754310773533848,98593.51
63298095955990174110679892898906751162,83267.83
297497593148569665484188355438474127610,127952.91
303445302866133442197370745635093694607,84650.99
322861063233554373348361057314083231866,68181.35
48527108152221097263004277032742101901,207108.56
75117505424078084191042295334377867157,77469.305
116018537774967638136657499654347725670,127430.49
135383065058255621626762415910044371310,399974.72
47574077580288490919190048199821943843,170514.77
6459793829982592475621262167303176441,148614.45
95106860532472896539899332617165990206,95371.05
28782640768709979411527357307827215206,120376.24
262977950922453685910476157547202117178,190777.33
174071088075748030245400208914439434569,136867.3
124671737261089704157954636996271464368,261387.47
269337118762467309308463785279520896705,95981.11
209259198101109684380882037267825895191,61768.77
139370578642362418059309898482433877864,55864.9
28994136543280939635253308565413799637,124543.07
293258297621810430619050641692062405291,69367.19
272381528732508241840132189183229013633,290950.8
307874037903053987384098599658954960403,152608.28
114021850146525252940099530982196156899,160605.03
85435999546019100641741099476461592814,174075.94
103119620189893041936528088174707335721,269547.84
314561543389180668998532834943265131600,115831.83
239141765600935393217628201889053036054,178162.62
76697964033457283201307050020873621097,132125.02
264305253634443490177586368628574983127,22732.18
131551992554677248780326195041999521641,176368.0
198837458199740351146789848033075668948,86243.14
159709089640309121793209096188059608454,196202.2
240435520661011051559441709781667984799,125657.04
23716439816665350271030334842843532806,71178.9
297198590332052235629209184892465938488,101620.03
197440825275921787996050910581003183399,88754.55
180745679040798042111497260945986779480,182250.94
119990119986468488812276117215201680242,76971.69
6945802264217055818092053196773826385,59515.074
63104735371462773681687091469410802663,107539.83
268014220097092881785502328357683444201,115700.18
8201931349127617775359419030543521126,72162.77
293424115049060887892633269783012383044,68047.03
197527187648268149802247209693405400409,119158.9
241005170925789036667791898595595904503,106990.54
247539232104409163657861640451876304710,90681.19
202615412439834095586482453962687156511,174178.77
292921571396805845952761765719774180560,121879.97
102146554643520147196799385145966778108,211862.33
204594591089767708292473470732793468211,106385.02
164465677939480316050438667344105947900,181079.36
313502068069833992081242489791425031266,74340.51
235768787164618217165155438262046263692,109869.484
55482365971527415759968201272640894504,118877.875
274510050161826866069319990064565352379,340243.1
262354354853492426548394391999577075965,67221.23
225178758495725232781682742284966795979,172854.38
204835397801258708635166012232206159069,61415.008
120967717512667959337579062496782760110,101436.51
69384468168979227396597175419708401385,135672.84
172353782416662670206836966071405640207,87924.98
93664377973271838839872435717131202372,133608.03
336962307751087384360720729772151938674,231716.81
223211215527692183328503667521863673491,73716.74
187613432585728730467042277361250283606,116619.664
296796692720149849099945091958444423201,91509.664
296694309736193534514080707751418764951,77670.53
62668871867764030771057639508006689193,103599.34
5831364671951890472547869995277254299,101247.65
263520175526383534143113600685410797656,78775.664
93913047554725302387672925099981219688,101859.4
187792144573873345913492012481628017632,280605.9
77193727270470647613941630346905657311,95317.19
93244863950305285144596145833484120288,104148.22
45554261791996034889771606828002084386,139403.61
145627501098448461286251287367478324636,103608.7
276147028044265022870578596152793055114,237491.61
101810035134786842992753455846496289258,150282.58
323649586881187815567646172577411910445,110579.01
240863300038824173019158558840375415006,152685.3
173259610703588301741742956959056249895,117118.336
210905950392861096479052960836081656317,94626.55
128123573544090055831088190798031307459,93836.945
55331053745102355983166789843999492215,65940.14
48924668154930834035890216021535860354,162845.28
98224473881241589576622027216816442592,59191.434
14607365457941867148801170049009692501,169173.33
167709308386275857976247794371249982492,87147.086
281031027492928380289843540495909878389,129646.04
317149933610832227902185030471313787327,161855.06
111873775427756287979226848974192301259,149686.89
21732850300051998297432811644962009424,146239.38
179559082498078581615567026913696075672,210346.34
256602505649871276722662307659510294211,106169.96
22837704223911865020431001608491555752,157472.92
153159405405938019793662006311248601879,296279.8
68046588578452589891125601598293455313,76971.69
54671517419370338496053937769382791466,167494.97
90733476337379567597363786612760856032,118142.0
74829755756627131841443634317001341736,112398.45
113699792614803396920615618241540403401,134500.28
30936748530163120286385641811335600461,93629.72
286718433484587099650313690594810283594,170690.55
53040905238521430480941937930371515428,246216.25
227799093612016492473942204223898916300,99764.37
105984803437282127547981289078723527950,115736.12
136216515618315479760141515440713508817,103000.58
313923828364562409583774076139412029011,149727.62
256535569668688044055657155972002367305,119753.055
161276830978411174065922231037346740601,105811.81
193023133616328233897351538456231158090,148550.64
4512377955309037570718946592053675659,127101.41
241451673262290873796345276645171664574,139648.64
333137917729421843565229448550132743099,59028.523
1221041602141664073474928881033556208,156010.86
17693043260028121027089293608575874719,95037.24
233874613249501726158359004825126672717,77518.46
29423918183434242527795245203965210040,143813.38
123067147644698118361563184329144169322,137717.8
67576390047220591927881908117280881658,189707.69
336003013146988853800784692458907554574,52154.67
70951099996019165330364593572305503956,164393.03
151224142156186274037047186842294495829,86508.0
146803890080797364411341022309509510264,112812.516
25487128775669594102704570724088844680,115224.07
306159349104268798007063272844916813953,68970.055
233291875187806547977182734749322121862,164659.11
103649543423223076863255553023531795834,59399.91
270419948556221225284557703914504804773,113743.086
153143792449153214053000004836545450892,184348.62
230242894518258571172529839682883252730,88335.64
319099264280577149828280051496192787761,81592.805
146492844261498105735420560399358236019,70441.14
163251387522305411570093471177086938140,73115.5
25300857819109779184345067172438647882,109663.125
55633187676924862681300840783529537689,109072.45
49199423497082223217556870394814374486,66848.195
232357932937097041210389446840660380427,78445.37
179483086047331285983377132760211350903,287713.12
29373031418043196892692294558664390417,171784.4
107534969967686423893345820589020535183,122542.4
120571815096626943750133056908936948271,95223.95
7421158607189639371215373350674206761,175615.66
238931719318297330950784975087797919596,98111.97
202740346843306123820415199475859312431,178054.06
16689349456841037733448425087673613313,212132.9
148012297211569996918246033270198429904,89875.39
128134122255386696428544882265409106446,165926.86
167571214511516832945171208176627612712,151161.81
184011296344462591085710616872611436235,69738.92
169465487970916295739813846274011675806,185353.95
130361622420383463631320628394717003594,111567.92
331939185720524013599255400570283504929,211609.77
87569485918088662283183271922738488516,196652.89
230770798992268501450776463003194639732,332503.03
267366593531094671806032177970423243545,69740.125
199926103285675930644982006459416881508,293489.7
266968967193173347503176998725646076891,78027.195
167826333249432716075387587663476830642,68975.96
108079317452072310552947425358187509795,75653.58
9168411426075452458185969563102169587,121044.4
220379336042208157890174508853219985932,97130.87
85409792209302072958295631370822171481,149919.38
108315930477246960256898885070132765549,159826.83
138178784399745546903000249739742628317,108998.93
109448753225848176241892743310724339979,116309.22
48101656465622908930780775584338307218,290902.7
232801260678107817119662434103089539368,99061.1
112833514130234775896592581776665798909,143993.56
9384820527271037871381619236739389861,154770.28
315097976795297949477277736372802455645,158451.1
312987999748196768585101910704287518542,87705.48
283651273349744897088542597613004918027,105140.52
191707011347213468997511459845389328772,106623.164
106126552952767148144530241726666260248,108033.484
262257703451875066796956509815234366525,174474.52
255899024359694569239113092815148643067,136278.98
114163801675410359107519624300502244902,117695.36
301845691767161820288502742698662503795,116309.22
92399079994829498252553662280447550917,116514.37
158804745485988047989860050863828343572,197320.05
318699126633889037088666172336291942624,340195.53
297113933456367162152615096919381931216,196652.89
200474866821927106545646287488808154750,74551.93
223364885293845944023077962389108782322,150415.56
324259604829407840034702555074969608284,97229.625
304251078569827531719315443927824180532,115096.59
85937733805633898752021913054308068083,133411.25
108988859207308663542987611483639159746,289177.94
47848824771395338822774077770152379022,80881.07
262530606945227352928297373721306909095,215333.9
85655886151670580390594330040409894715,115114.3
298184819601131827432255644952446151139,266740.22
95408789758622402538585804660216291413,93717.664
122922019966644222202211091240044218095,100428.055
6183578569648095484412718463440995947,69621.2
274289386281548429745922021350086948492,182250.94
34726844729402804128730979944393175105,155153.78
84586487247906666871938532911179156985,265033.5
120720460409397920123702648540262031826,94789.26
177428445547268755903878606004149437457,105553.07
115727112823962086715150476270670577224,103696.17
339528554109159399082023803339182894416,181142.23
112278505536089834610003192301155278804,69733.27
150655854973961180217246925576293399359,97251.74
205140978981549998314456055277617950113,332688.06
143222924043442198672515275261268840852,46482.56
222242097176001330821166420256776320110,149412.95
185476235461315152883459846018078939215,104669.13
24794255420283459042556305910004824666,169656.81
170386853337925700376054620257950480449,94502.266
89599337796887808678188089542023955663,129285.96
132628385969591720084437515617436345258,105894.11
209256260831814267858812755372744724120,135171.02
299146289036887060771322345088475321603,176236.45
92140014150081803186089534965577345234,250015.48
226355025621852547584556966612186353329,133396.64
111623792219171615574882803767741582070,100241.81
46237632461759844965282080433067697831,140150.1
61695533361580951386408461686939254088,126456.945
117251161372699306098820073617300301321,52591.656
162614583266159708266060544483628565702,92590.0
18256075536139580588971282656211823044,93773.88
62654592931377320017541022105734341203,210727.95
134202830665590339886104045100211910585,269355.0
21466350819012893278873017601774573473,72981.75
197898324935814690760476782890500989679,102168.93
218822826497051928064213202937899447261,77849.15
192658336119531627258676196031085516123,153301.7
223774110559714138774010498697179442824,191248.36
15249136929818490067287455981620239864,161688.7
130656210153993294370526814910713193064,136471.42
166391612744862182994035048026354720642,155165.53
280509122589601939716717203643713325254,101145.01
50223846429254930232117360429159322266,239191.28
43925799629666704047178916587341580228,158882.22
337502497904050294645895317224982883125,58874.957
288295058279943284835951085101241297491,108033.484
280534277282576185484996327752707755697,82542.03
258119514855432888420937880472534243207,50517.258
9772834812601520113189408874212276295,144784.25
66220066710315663565407281725948002612,186406.55
110727436952411206226008905770428374199,76971.69
327459637510857203580281319398736411093,195533.2
180902441541917081439197762689970056157,100105.22
195646360202006788061140201502351849360,86072.67
10984307821242410646630392008348020221,142757.83
76885141875662922763960223233735311473,67818.39
55137005805746570514574168127221219837,104473.97
76761833385223063046137359308466820085,74705.836
262777752576421472839978739018662329400,163137.38
107836276518637544399059825615432470967,89500.234
164706530572775337339120928635583108171,76971.69
145636524351214153172239589036091641135,158506.19
90011607384155384770064092836449507905,89991.59
32013060510255531241399955107528297204,95139.21
58132250069377287141439325366186131348,109186.08
260299131919780391821764897939650436269,178533.03
184335110908305304561788893627314383822,159684.14
285609111316912174215182551382226425438,132722.77
251285943387521253992985543292401960687,235529.02
302864442564466057520822338223671948348,48945.582
210195564817765968289490858267398111800,103783.57
176242774880698206057229450897907718536,93984.516
305349260229463248624223244096533976565,79604.77
306130767528755227925470070566059891463,265542.1
177930325763688060562347548389612272986,65626.55
64758506056774013252785672377511544866,160454.27
126257881433965685496756133890598020862,107564.58
45550438404830077352673835502361099690,221352.14
289636635413122103808404958199468056778,129341.06
231679144052465154412903539745619452492,58476.543
191391336220553970914055796477701508997,129406.53
49909897301417576140462097782221287257,186589.7
336903809994643761465525983359177296392,67857.13
40436827956495426778336635685792858652,73691.98
210353392882468865098074135417735838141,255057.5
208927952017920785992992655794401270489,84864.99
68228648817480960632243362783861146900,90224.2
307747602889219211610957180991715895216,276784.25
8375557495036358634111445312703241505,84899.56
166716319611153469610934888302823774467,170514.77
120656670300819127990639685601218036143,123238.96
88908252589658796568084855522623433205,76971.69
262495862260503272478342633552949722457,91803.69
136802685343150415101376293503648004384,89556.07
283057648150848548139517076380641390056,62815.26
312015766270400598356098587631288926820,114382.96
119763057072017066159608766082934076498,110260.07
25690640011138977899183262845290313134,102963.58
192828079702959759018822330963789483677,104134.984
151240579350997948502950208778908483117,46919.53
140625652985486528477451563589449043401,140568.33
16624156396811961478050606735457627266,235253.86
21613869578512592717518284113045621238,91001.38
243551972103953672143846431985519760754,66330.734
293740708241318791669353330470080169142,366427.72
226094743039807410440053576284910789897,214329.36
181600626434117988358546010762037198555,97587.37
190489145631771051882253257791214845124,104141.01
259736333159798382669871155120834163759,97662.266
186588760731007689458335177302459975710,161824.55
24260661938461244929865469137377193366,153255.94
205930353514314629250640208542184640324,154770.28
241181928168075807325772631323399010512,346377.06
98698055209715855597433139576602947875,112785.875
126252611180659645699525588106032964204,67018.25
269167468196146757335446717604343242917,166366.64
267527403562136683844202786804414467738,220170.55
300793628976504709458030764561228475482,128001.72
75389753874545168689507080802929900647,116103.71
135851566225364566546612559761012478373,151283.42
268830704055098708319094509981463638083,72021.09
136623509624011484546741952752293081148,165708.11
237309455263492788144133810655915453947,405764.84
123409373992677055364445316892452847513,139877.58
314238367306004697407333679394517841792,58435.23
314950546563098001766558340419152432651,87597.89
218742797854613440992563038162888036227,242043.84
321264688634511960940641975439150174807,111118.125
144119158392337171234271973682242378150,141701.2
33011262467499849919312382913024124169,93086.11
229562746935930016538341966519969728870,76684.69
206648217531879332134922567321935657897,173854.03
290685733207147541407923880881331261757,173160.23
262358741451692325992969588417204803798,334924.97
270100366478408615436964366181024475931,48406.246
45504148997984772389594179220176928755,79728.08
116419329991514785491032736555588939802,66968.5
89110394236923650834632681025843108228,89991.59
333486917726954389179117824504961458272,91555.48
149219584910540336360733634483944984326,171532.17
249381854510347539632339297030477466473,166430.92
73872849527341836478443739851726421776,96045.84
53609929547882738911808112721167643653,331285.2
225982378560483961855411934166313974558,322420.78
4276901659449223087609005371937738017,170756.88
118420096741187498219005751003644395951,93594.625
301522728698534685718104198843854197351,282380.03
216959656527418216542205371197955959670,115242.54
123327799953051350333010366222294060578,118520.45
238254014216869968059442179929716093143,89650.984
103551839541761704464426777028372229534,106034.1
76544939089941810967361398666355059537,214936.05
240778248532064529084894499724060305348,26351.531
328240021934306966416897264153381802457,81709.945
228036522019557195074237059398439426450,424165.28
159850181867459780352801131089111140392,85167.984
221293211705172354212445322194863650521,263559.78
